file URL,msID,shelfmark,collection,part,part type,summary,deco description,type,locus,from,to,date,when,notAfter,notBefore,calendar,scribe name(s),scribe code(s),signer name(s),signer code(s),artist name(s),artist code(s),patron name(s),patron code(s),dedicatee name(s),dedicatee code(s),former owner name(s),former owner code(s),donor name(s),donor code(s),other person name(s),other person code(s),artist name(s),artist code(s),other org name(s),other org code(s),placeName(s),place code(s),bibl(s),ref(s),ref URI(s)
manuscript_4844,,,Fairfax,MS_Fairfax_10,,"Good border, initial (with royal arms) in French style, added (?). iii. 661:Pächt and Alexander","Good penwork borders, initials.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4845,,,Fairfax,MS_Fairfax_11,,"Possibly decorated by the same artist as MS. Bodl. 183 (de Hamel, C., (London: Phaidon, 2001)).The book: a history of the Bible","6- to 9-line initials on gold background and full or three-quarters borders made of pink, blue and gold bars decorated with floral designs, interlace and gold disks at the beginnings of books. Starting with St John’s gospel these alternate with 6- to 8-line red and blue ‘puzzle’ initials and penwork borders.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4845,,,Fairfax,MS_Fairfax_11,,"Possibly decorated by the same artist as MS. Bodl. 183 (de Hamel, C., (London: Phaidon, 2001)).The book: a history of the Bible","Catchwords decorated with geometric designs, and occasionally drawings (e.g., flowers, fol. 43v; king’s head, fol. 122v) in ink, and red and yellow wash.",marginal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4845,,,Fairfax,MS_Fairfax_11,,"Possibly decorated by the same artist as MS. Bodl. 183 (de Hamel, C., (London: Phaidon, 2001)).The book: a history of the Bible",Rubrics in red; blue and gold paraphs at the beginnings of sections within the text.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4845,,,Fairfax,MS_Fairfax_11,,"Possibly decorated by the same artist as MS. Bodl. 183 (de Hamel, C., (London: Phaidon, 2001)).The book: a history of the Bible",Gold and blue KL monograms with red and purple penwork in the calendar.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4845,,,Fairfax,MS_Fairfax_11,,"Possibly decorated by the same artist as MS. Bodl. 183 (de Hamel, C., (London: Phaidon, 2001)).The book: a history of the Bible",2- to 3-line gold or blue initials with red or purple penwork at the beginnings of prologues and chapters.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4846,,,Fairfax,MS_Fairfax_12,,,"Fine initials in two styles. Good initials. ( iii. 73, pl. VIII) Pächt and Alexander",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_4850,,,Fairfax,MS_Fairfax_16,,,"Fine miniature, border, initial. On fol. 15r, a single three-quarter border tied in to a 7-line capital. Attributed to the (school of ). Abingdon Missal Master William Abell",border,,,,,,,,,,,,,,,,,,,,,,,William Abell,person_96012549,,,,,,,,,
manuscript_4850,,,Fairfax,MS_Fairfax_16,,,"Fine drawing (retouched) of 16th century, end, fol. 9r. ( iii. 974, pl. XCI) Pächt and Alexander",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_4850,,,Fairfax,MS_Fairfax_16,,,"Rubricated in the hand of the scribe. Occasionally, as on fol. 115r, enclosed in a red parallelogram. Marginal headings and running heads in red ink preceded by blue paraphs.",rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4850,,,Fairfax,MS_Fairfax_16,,,Flourised initials in blue with red penwork extending up and down the margins to begin new items.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4850,,,Fairfax,MS_Fairfax_16,,,Red tipping of many upper case letters mainly at the beginning of lines.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4852,,,Fairfax,MS_Fairfax_18,,iii. 1149:Pächt and Alexander,Miniature (coloured drawing) on the inner cover on woven material. Later scribbles.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,4- to 6-line blue initials decorated with red penwork at the beginnings of Exodus and other books.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,3- to 4-line similar initials at the beginnings of prologues.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,2-line blue initials decorated with red penwork at the beginnings of chapters.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,"6-line gold initials on blue and pink background and three-quarters borders made of gold, pink and blue bars, decorated with foliage, at the beginning of prefatory epistles and Genesis .",decInit,(fol. 1r)(fol. 3r),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,Post-medieval drawings of a human figure pointing to the text and hands .,marginal,"(fol. 53v)(fols. 75v, 77v)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,"Penwork initials are by two artists, the second more professional than the first. The first is responsible for fols. 1–72v (quires I–IX), 129r–168v (quires XVI–XXI), 187v–193v (calendar-lectionary, part of quire XXIV) and 371r–385r (quires XLIX–L); the second is responsible for fols. 73r–128v (quires X–XV), 169r–187r (quires XXII–XXIII and part of quire XXIV) and 194r–370v (part of quire XXIV and quires XXV–XLVIII) (see Collation and Provenance). The quire containing the calendar-lectionary and Athanasian Creed is the only quire that contains the work of both artists. One artist was responsible for the calendar-lectionary and , and the other for the preceding and following texts. Quicumque vult",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,"Blue KL monograms, decorated with red penwork, and decorative penwork strips separating months in the calendar-lectionary.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,Rubrics underlined in red; blue paraphs.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4854,,,Fairfax,MS_Fairfax_2,,,2-line plain red or blue initials in the -list. capitula,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4856,,,Fairfax,MS_Fairfax_21,,,2-line blue initials with red penwork at the beginnings of prologues and chapters; 2- to 4-line similar initials at the beginnings of books.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4856,,,Fairfax,MS_Fairfax_21,,,Rubrics in red.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4864,,,Fairfax,MS_Fairfax_3,,"Fine miniatures, borders, initials. ( iii. 710, pl. LXXI)Pächt and Alexander","Three-line initials, with flourishing, mark the less important major text-divisions (Macaulay's line-spaces). One-line decorated initials mark minor text-divisions (corresponding to Macaulay's paragraphs), and are also used for the Latin verses. In the French and Latin poems, the same kind of hierarchy of initials is observed, as appropriate to the different structure of the poems, but with no borders.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4864,,,Fairfax,MS_Fairfax_3,,"Fine miniatures, borders, initials. ( iii. 710, pl. LXXI)Pächt and Alexander","There are two miniatures. The first is the statue of Nebuchadnezzar's dream (""The Dream of Precious Metals'), showing Nebuchadnezzar in bed (with a splendid pink bedcover), and the image and a hill beside, as is usual, but also showing the differentiation of metals (in blue and gold), which is not. See Pächt and Alexander, , III. pl. 71. The image appears at the beginning of the poem, fol. 2ra, and occupies eighteen lines. The other miniature occupies sixteen lines at the beginning of Book I, fol. 8rb, and shows the confession scene, Genius dressed in green with a wreath of roses on his head, not much like a priest (Scott, , II. 110), the penitent, kneeling, wearing a hood and collar of SS (Gower was presented with a collar of SS by Henry Bolingbroke in 1393) with a badge, probably a swan, hanging from it (see Figure 6). The collar and badge, perhaps added later, are part of the Lancastrian livery, as well as the livery colours of white and blue noted by Harris, ""Ownership and Readership', 121. S. Drimmer, , discusses the collar of SS in relation to limhers' treatment of authorial identity with Amans on p: 95 and Figure 38 on p. 98, illustrating the detail of the collar in colour plate 11. Illuminated Manuscripts in the Bodleian Library Later Gothic Manuscripts The Art of Allusion",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4864,,,Fairfax,MS_Fairfax_3-endleaf,fragment,,3-line initials alternating red and blue with penwork in the contrasting colour.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4864,,,Fairfax,MS_Fairfax_3,,"Fine miniatures, borders, initials. ( iii. 710, pl. LXXI)Pächt and Alexander","Fairfax 3 was used by Macaulay as his copy-text, and his division of the poem into paragraphs and chapters' corresponds exactly to the hierarchy of the decorated initials. Six-line decorated initials, combined with bar-borders, mark the beginnings of all books except the Prologue (four-line). The borders consist of a single decorated column on the left, alone (Prol.) or with lateral extensions the width of the page at top and bottom (II, III, VI, VII) or at the bottom only (V); or a single decorated column between the text-columns with lateral extensions to left and right at top and bottom (IV, VIII) or at the bottom only (D). The branches are variously decorated with little ball-ornaments, trefoils, petals, sprays and occasionally thistles.",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4864,,,Fairfax,MS_Fairfax_3,,"Fine miniatures, borders, initials. ( iii. 710, pl. LXXI)Pächt and Alexander","Four-line decorated initials in gold, blue and pink, with pen-flourishing, mark major text-divisions, especially those that follow Latin verses and are marked by Macaulay as 'chapters' with small Roman numerals (e.g. 1.575, 1235, 1343).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4865,,,Fairfax,MS_Fairfax_4,,"iii. 1098, pl. CIV:Pächt and Alexander",Fine initial.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4865,,,Fairfax,MS_Fairfax_4,,"iii. 1098, pl. CIV:Pächt and Alexander",Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4866,,,Fairfax,MS_Fairfax_5,,,Good initials. ( iii. 262) Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_4873,,,Fell,MS_Fell_2-part4,,iii. 68:Pächt and Alexander,Fine initials (mutilated),decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4873,,,Fell,MS_Fell_2-part3,,"iii. 256, pl. XXV:Pächt and Alexander",Good historiated initial,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4875,,,Finch,MS_Finch_e_25,,iii. 284:Pächt and Alexander,Good initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4875,,,Finch,MS_Finch_e_25,,iii. 284:Pächt and Alexander,"4- to 6-line initials in gold, with simple red and blue penwork, at the start of the biblical books, that to Matthew with a reserved wavy line, that to John perhaps intended to be historiated, since it is formed of a simple eagle-headed hybrid (fol. 46v; there is a similar dog(?)-headed initial to James, fol. 77r, see Thomson, pl. 208). One 5-line initial in green and red with simple red penwork to the general preface (fol. 4r). 2-line initials (the letter 'I' larger) to chapter divisions, alternating between red, blue, and green; sometimes with reserved designs, flourishing, or penwork flourishing in the other colour, or a combination of these (e.g. fol. 31v); 1-line initials to verse divisions, in the same colours. Decorative run-over marks with elegant flourishing at the bottom of some pages (e.g. fols. 41r, 47v, 50v, etc.); similar flourishing occasionally in the outer margin (e.g. fol. 105r, 106r), and always on the quire signatures.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4875,,,Finch,MS_Finch_e_25,,iii. 284:Pächt and Alexander,"Major headings in alternating letters, words, or lines, of red and green; minor headings and running titles in red; the first few letters after a coloured inital touched with green.",rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4875,,,Finch,MS_Finch_e_25,,iii. 284:Pächt and Alexander,Good borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4875,,,Finch,MS_Finch_e_25,,iii. 284:Pächt and Alexander,"The Canon tables framed in green, black, white, and gold lines.",canonTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4876,,,Finch,MS_Finch_g_1,,"Fine miniature, borders, historiated and other initials. ( ii. 243, pl. XXII).Pächt and Alexander","Each accompanied by a four-sided border of multi-coloured acanthus and other foliage and flowers and gold dots, all except that on fol. 267r incorporating an exotic bird",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4876,,,Finch,MS_Finch_g_1,,"Fine miniature, borders, historiated and other initials. ( ii. 243, pl. XXII).Pächt and Alexander",Gold KL monograms with red and blue penwork in the calendar.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4876,,,Finch,MS_Finch_g_1,,"Fine miniature, borders, historiated and other initials. ( ii. 243, pl. XXII).Pächt and Alexander","Five historiated initials, each accompanied by a four-sided border of multi-coloured acanthus and other foliage and flowers and gold dots, all except that on fol. 267r incorporating an exotic bird: (fol. 17r) Hours of the Virgin, Matins. 5-line initial D[omine]: Virgin and Child, half-length; a coat of arms (see Provenance) in the lower border (Pächt & Alexander, pl. XXII). (fol. 156r) Penitential Psalms. 3-line initial D[omine]: King David, half-length, playing the psaltery; a naked putto in the lower border. (fol. 194r) Office of the Dead. 5-line initial D[ilexi]: The head and shoulders of an emaciated figure, a personification of Death. (fol. 267r) Long Hours of the Cross. 3-line initial D[omine]: The Man of Sorrows, half-length, standing in the tomb. (fol. 318v) Short Hours of the Cross. 3-line initial P[atris] enclosing a gold cross.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4876,,,Finch,MS_Finch_g_1,,"Fine miniature, borders, historiated and other initials. ( ii. 243, pl. XXII).Pächt and Alexander","Decorated initials to the remaining hours and the variant Matins nocturns of the Hours of the Virgin, and the remaining hours of the Long Hours of the Cross, mostly 3-, 4-, or 5-line size (fols. 35v, 58r, 67r, 74r [6-line], 79v, 86v, 100v, 111r, 119v, 282r, 289r, 292v, 297r, 301r, 305v, 312v); each initial filled with a flower design, and from which extend foliate and floral extensions, with gold dots, into the three outer margins.It is possible that the leaf now missing before fol. 156, the start of the Seven Penitential Psalms, bore decoration.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4876,,,Finch,MS_Finch_g_1,,"Fine miniature, borders, historiated and other initials. ( ii. 243, pl. XXII).Pächt and Alexander",Headings in red; the first letter after a coloured initial touched with yellow; and the first letter after a rubric touched with yellow if it is not a coloured initial.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4876,,,Finch,MS_Finch_g_1,,"Fine miniature, borders, historiated and other initials. ( ii. 243, pl. XXII).Pächt and Alexander","One unframed miniature in the lower margin of the page with the start of the rubric for the Long Hours of the Cross; with a four-sided border predominantly of ink sprays and gold dots, with some floral motifs, facing the start of the Long Hours of the Cross: (fol. 266v) The Resurrection; Christ blessing and holding a banner, standing in the tomb.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4881,,,French,MS_Fr_c_25,,,"Clearly intended to be a very extensively illustrated volume, with about one miniature per leaf, but none of the spaces left for them by the scribe have been filled in; none of the decorative initials have been supplied either.",unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4883,,,French,MS_Fr_c_3,,,Decorated throughout with English-style penwork of the mid-fifteenth century. Blue capitals with red flourishes.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4883,,,French,MS_Fr_c_3,,,"Based on the number of lines missing from the beginning of the text, the manuscript had space for an opening image thirty lines high and two columns wide, probably depicting a friar presenting a book to a queen found in most other copies.",unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_4884,,,French,MS_Fr_c_30,,'Fine and good initials.' ( i. 756)Pächt and Alexander,"All decoration suspect: perhaps 19th- or 20th-cent.: one eight-line initial in blue on a pink ground, both with white tracery, containing scrolling foliage in red, blue, brown, and white on a gold ground, at the start of the main text (fol. 1r); one four-line initial in gold on pink and blue grounds with white tracery, at the start of the Chronicle (fols. 6v), one similar three-line initial (fol. 4r); eight similar two-line initials (fols. 1r-3r, 4r); line-fillers of various patterns in gold on a pink and/or blue ground.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
