metadata: hand UID,metadata: file URL,metadata: collection,metadata: msID,metadata: shelfmark,metadata: part,metadata: part ID,metadata: part type,overview: hands,overview: total hands,person: scribe ref,person: hand n,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: loci,locus: locus,locus: from,locus: to,date: date,date: when,date: notAfter,date: notBefore,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
MS_Hamilton_12_hand_2,manuscript_5972,Hamilton,MS_Hamilton_12,MS. Hamilton 12,,MS_Hamilton_12-endleaf-fol168,fragment,Textualis,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_12_hand_3,manuscript_5972,Hamilton,MS_Hamilton_12,MS. Hamilton 12,,MS_Hamilton_12-endleaf-fol169,fragment,Textualis,,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_13_hand_1,manuscript_5973,Hamilton,MS_Hamilton_13,MS. Hamilton 13,,MS_Hamilton_13,,Cursiva,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_13_hand_2,manuscript_5973,Hamilton,MS_Hamilton_13,MS. Hamilton 13,,,,"Main text in central European textualis, with corrections in one or more Italian hands.",,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_13_hand_3,manuscript_5973,Hamilton,MS_Hamilton_13,MS. Hamilton 13,,,,Commentary added in a formal Italian cursive hand.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_14_hand_1,manuscript_5974,Hamilton,MS_Hamilton_14,MS. Hamilton 14,MS. Hamilton 14 – Part A (fols. 1–153),MS_Hamilton_14-part1,,"Fols. 15a-151rb: cursive by Johannes Faber (colophon, fol. 151ra). Fols. 151va-153rb: additions in cursive by another hand.",1,,,,Johannes Faber,person_3384,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_14_hand_2,manuscript_5974,Hamilton,MS_Hamilton_14,MS. Hamilton 14,MS. Hamilton 14 – Part B (fols. 154–179),MS_Hamilton_14-part2,,"Cursive, one hand.",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_14_hand_3,manuscript_5974,Hamilton,MS_Hamilton_14,MS. Hamilton 14,MS. Hamilton 14 – Part C (fols. 180–234),MS_Hamilton_14-part3,,"Cursiva antiquior, one hand",1,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_16_hand_1,manuscript_5976,Hamilton,MS_Hamilton_16,MS. Hamilton 16,,MS_Hamilton_16,,Cursiva.,,,,,,,major,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_16_hand_2,manuscript_5976,Hamilton,MS_Hamilton_16,MS. Hamilton 16,,MS_Hamilton_16,,Lemmata in textualis.,,,,,,,minor,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_17_hand_1,manuscript_5977,Hamilton,MS_Hamilton_17,MS. Hamilton 17,MS. Hamilton 17 – Part 1 (fols. 1–61),MS_Hamilton_17-part1,,"Cursiva, one hand.",,,,,,,major,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_17_hand_2,manuscript_5977,Hamilton,MS_Hamilton_17,MS. Hamilton 17,MS. Hamilton 17 – Part 1 (fols. 1–61),MS_Hamilton_17-part1,,"Lemmata in textualis, some added later.",,,,,,,minor,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_17_hand_3,manuscript_5977,Hamilton,MS_Hamilton_17,MS. Hamilton 17,MS. Hamilton 17 – Part 2 (fols. 62–176(a)),MS_Hamilton_17-part2,,Cursiva antiquior by one hand except for fols. 62ra-63va and additions (e.g. fol. 129vb).,,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_17_hand_4,manuscript_5977,Hamilton,MS_Hamilton_17,MS. Hamilton 17,MS. Hamilton 17 – Part 2 (fols. 62–176(a)),MS_Hamilton_17-part2,,"Addition, fol. 65v, in cursiva",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_17_hand_5,manuscript_5977,Hamilton,MS_Hamilton_17,MS. Hamilton 17,MS. Hamilton 17 – Part 3 (fols. 176(b)-239),MS_Hamilton_17-part3,,Cursiva antiquior mostly by one hand (cf. fol. 191va-b),,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_17_hand_6,manuscript_5977,Hamilton,MS_Hamilton_17,MS. Hamilton 17,MS. Hamilton 17 - upper and lower pastedowns,MS_Hamilton_17-pastedowns,fragment,Textualis,,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_18_hand_1,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part A (fols. 1–191),MS_Hamilton_18-PartA,,"Cursive, apparently two hands, (a) fols. 1ra-5va, (b) fols. 5va-191rb",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_18_hand_2,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part B (fols. 192–227),MS_Hamilton_18-PartB,,"Cursive, two hands (?), fols. 192r-203v, fols. 204r-227r.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_18_hand_3,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part C (fols. 228–298),MS_Hamilton_18-PartC,,"Cursive, two hands, fols. 228r-282r, fols. 282r-298r",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_18_hand_4,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part D (fols. 299–341),MS-Hamilton-18-PartD,,"Hybrida by one hand, Fridericus de Lichtenfelss (fl. 1438–57) (colophon, fol. 342r); a professional scribe, for whom see Colophons nos. 4482–6, and H. Hauke, D. Kudorfer, E. Remak-Honnef, Die Handschriften aus St. Emmeram in Regensburg ; Bd. 1. Clm 14000–14130, Katalog der lateinischen Handschriften der Bayerischen Staatsbibliothek München, Bd.: 2,2,1,[a], (1995), p. 93 (on Clm 14041).",1,,,,,,,0,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Hamilton_18_hand_5,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part E (fols. 342–435),MS_Hamilton_18-PartE,,"Fols. 342r-357v: cursive, 2 hands, changing at fol. 353vb",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_18_hand_6,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part E (fols. 342–435),MS_Hamilton_18-PartE,,"Fols. 358r-367v: cursive, 1 hand",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_18_hand_7,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part E (fols. 342–435),MS_Hamilton_18-PartE,,"Fols. 368r-377v: cursive, 1 hand",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_18_hand_8,manuscript_5978,Hamilton,MS_Hamilton_18,MS. Hamilton 18,MS. Hamilton 18 – Part E (fols. 342–435),MS_Hamilton_18-PartE,,"Fols. 378r-435v: cursive, 2 hands, changing at fol. 416v.",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_19_hand_1,manuscript_5979,Hamilton,MS_Hamilton_19,MS. Hamilton 19,,MS_Hamilton_19,,"Written in hybrida ('loopless bastarda') by Johann Dyckman (fols. 133v, 248v)",1,,,,Johann Dyckman,person_3163,,0,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Hamilton_20_hand_1,manuscript_5981,Hamilton,MS_Hamilton_20,MS. Hamilton 20,,MS_Hamilton_20,,Cursiva.,,,,,,,major,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_20_hand_2,manuscript_5981,Hamilton,MS_Hamilton_20,MS. Hamilton 20,,MS_Hamilton_20,,Lemmata in textualis.,,,,,,,minor,0,,,,,,,,,textualis,,,,,,,,,,,,
MS_Hamilton_21_hand_1,manuscript_5982,Hamilton,MS_Hamilton_21,MS. Hamilton 21,MS. Hamilton 21 – Part A (fols. 1r-6v),MS_Hamilton_21-partA,,"Fols. 1v, 3r-5r, cursiva antiquior by a scribe whose name was erased (fol. 5r), who also foliated the volume and annotated it througout prior to indexing.",,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_21_hand_2,manuscript_5982,Hamilton,MS_Hamilton_21,MS. Hamilton 21,MS. Hamilton 21 – Part B (fols. 7–270),MS_Hamilton_21-partB,,"Probably three hands varying between textualis currens and a formal cursiva antiquior: fols. 1–48r, 48v-204ra, 204rb-270vb.",,,,,,,,0,,,,,,,,,textualisNorthern,currens,,,,,,,,,,,
MS_Hamilton_21_hand_3,manuscript_5982,Hamilton,MS_Hamilton_21,MS. Hamilton 21,MS. Hamilton 21 – Part C (fols. 270–349),MS_Hamilton_21-partC,,Textualis currens by one hand.,1,,,,,,,0,,,,,,,,,textualisNorthern,currens,,,,,,,,,,,
MS_Hamilton_23_hand_1,manuscript_5984,Hamilton,MS_Hamilton_23,MS. Hamilton 23,,MS_Hamilton_23,,"Fols. 1r-163r, 165r-245r, 246v-323r: informal cursive apparently by one hand; fols. 163v, 245v-246r, a second hand; fol. 323v, added by a third hand.",3,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_23_hand_2,manuscript_5984,Hamilton,MS_Hamilton_23,MS. Hamilton 23,MS. Hamilton 23 - upper pastedown,MS_Hamilton_23-upperpastedown,fragment,Southern textualis,,,,,,,,0,,,,,,,,,textualisSouthern,,,,,,,,,,,,
MS_Hamilton_23_hand_3,manuscript_5984,Hamilton,MS_Hamilton_23,MS. Hamilton 23,MS. Hamilton 23 - lower pastedown,MS_Hamilton_23-lowerpastedown,fragment,"Cursiva antiquior (anglicana: characteristic two-compartment a, long r and split ascenders).",,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_24_hand_1,manuscript_5985,Hamilton,MS_Hamilton_24,MS. Hamilton 24,,MS_Hamilton_24,,"Cursive by two scribes, (a) fols. 1–201va, (b) fols. 201va-215rb. Addition on fols. 215va-216vb by hand a or a third hand.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_25_hand_1,manuscript_5986,Hamilton,MS_Hamilton_25,MS. Hamilton 25,,MS_Hamilton_25_part_A,,"Cursiva probably by two hands with the second ('Nicholaus', fol. 108vb) starting at fol. 80r.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_25_hand_2,manuscript_5986,Hamilton,MS_Hamilton_25,MS. Hamilton 25,,MS_Hamilton_25_part_B,,Cursiva by one (?) hand.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_25_hand_3,manuscript_5986,Hamilton,MS_Hamilton_25,MS. Hamilton 25,,MS_Hamilton_25_part_C,,"Cursiva; two hands, the second starting at fol. 218r.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_26_hand_1,manuscript_5987,Hamilton,MS_Hamilton_26,MS. Hamilton 26,,MS_Hamilton_26,,Written by Petrus Meyszner. The colophon on fol. 206 covers fols. 2–260a and perhaps 206b-210v. The colophon on fol. 228 covers fols. 211v-228. The colophon on fol. 257v covers fols. 235v-257v and perhaps 228–234v.,,,,,Petrus Meyszner,person_3165,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_27_hand_1,manuscript_5988,Hamilton,MS_Hamilton_27,MS. Hamilton 27,,MS_Hamilton_27,,"Cursive by two hands, (a) fols. 1r-152v, 167r-end; (b) fols. 153r-167r, 218r, and annotations throughout.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_28_hand_1,manuscript_5989,Hamilton,MS_Hamilton_28,MS. Hamilton 28,,MS_Hamilton_28,,Cursive; several hands.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_29_hand_1,manuscript_5990,Hamilton,MS_Hamilton_29,MS. Hamilton 29,,MS_Hamilton_29_partA,,"Cursive; probably two hands, (a) fols. 2ra-va, 3ra-5vb; (b) fols. 2va-b, 4vb-108rb; later additions in cursive by two other hands.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_29_hand_2,manuscript_5990,Hamilton,MS_Hamilton_29,MS. Hamilton 29,,MS_Hamilton_29_partB,,"Cursive; one hand, Heinricus Rulandi (colophon, fol. 125vb)",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_29_hand_3,manuscript_5990,Hamilton,MS_Hamilton_29,MS. Hamilton 29,,MS_Hamilton_20_partC,,Cursive; one hand.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_29_hand_4,manuscript_5990,Hamilton,MS_Hamilton_29,MS. Hamilton 29,"MS. Hamilton 29 - endleaves (fols. 1, 138)",MS_Hamilton_29_endleaf,fragment,"Textualis, one hand.",1,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_29_hand_5,manuscript_5990,Hamilton,MS_Hamilton_29,MS. Hamilton 29,,MS_Hamilton_29_pastedown,fragment,"Cursive, one hand",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_30_hand_1,manuscript_5992,Hamilton,MS_Hamilton_30,MS. Hamilton 30,,MS_Hamilton_30,,"Several hands, one of which is Jodocus Cristen.",,,,,Jodocus Cristen,person_1328,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_31_hand_1,manuscript_5993,Hamilton,MS_Hamilton_31,MS. Hamilton 31,MS. Hamilton 31 – Part A (fols. 1–179),MS_Hamilton_31-part1,,Hybrida by one hand.,1,,,,,,,0,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Hamilton_31_hand_2,manuscript_5993,Hamilton,MS_Hamilton_31,MS. Hamilton 31,MS. Hamilton 31 – Part B (fols. 180–235),MS_Hamilton_31-part2,,"Cursive, one hand.",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_33_hand_1,manuscript_5995,Hamilton,MS_Hamilton_33,MS. Hamilton 33,MS. Hamilton 33 – Part A (fols. 1–156),MS_Hamilton_33-part1,,"The main text in one cursive hand (presumably that of 'Wigandus'), extensively corrected throughout in a darker ink. The index in a different cursive hand.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_33_hand_2,manuscript_5995,Hamilton,MS_Hamilton_33,MS. Hamilton 33,MS. Hamilton 33 – Part B (fols. 157–259),MS_Hamilton_33-part2,,One hand; cursive with many unlooped ascenders.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_34_hand_1,manuscript_5996,Hamilton,MS_Hamilton_34,MS. Hamilton 34,MS. Hamilton 34 – Part A (fols. 1–242),MS_Hamilton_34-partA,,"Cursive by two hands: fols. 1ra-60vb, fols. 61ra-242vb.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_34_hand_2,manuscript_5996,Hamilton,MS_Hamilton_34,MS. Hamilton 34,MS. Hamilton 34 – Part B (fols. 243–369),MS_Hamilton_34-partB,,Cursive by one hand.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_35_hand_1,manuscript_5997,Hamilton,MS_Hamilton_35,MS. Hamilton 35,,,fragment,"13th century textura, in black ink.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_36_hand_1,manuscript_5998,Hamilton,MS_Hamilton_36,MS. Hamilton 36,,MS_Hamilton_36_Part_A,,High-grade Gothic cursive,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_36_hand_2,manuscript_5998,Hamilton,MS_Hamilton_36,MS. Hamilton 36,,MS_Hamilton_36_Part_B,,Gothic cursive,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_37_hand_1,manuscript_5999,Hamilton,MS_Hamilton_37,MS. Hamilton 37,,,,Informal bastarda,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_37_hand_2,manuscript_5999,Hamilton,MS_Hamilton_37,MS. Hamilton 37,,,,Informal bastarda,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_38_hand_1,manuscript_6000,Hamilton,MS_Hamilton_38,MS. Hamilton 38,,,,"Cursive by two hands: fols. 1ra-72vb, fols. 73ra-147ra.",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_38_hand_2,manuscript_6000,Hamilton,MS_Hamilton_38,MS. Hamilton 38,,,,Cursive by one scribe.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_39_hand_1,manuscript_6001,Hamilton,MS_Hamilton_39,MS. Hamilton 39,MS. Hamilton 39 – Part A (fols. 1–129),MS_Hamilton_39_partA,,Cursive.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_39_hand_2,manuscript_6001,Hamilton,MS_Hamilton_39,MS. Hamilton 39,MS. Hamilton 39 – Part B (fols. 130–165),MS_Hamilton_39-partB,,Cursive.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_39_hand_3,manuscript_6001,Hamilton,MS_Hamilton_39,MS. Hamilton 39,MS. Hamilton 38 – Part C (fols. 166–261),MS_Hamilton_38-partC,,Cursive.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_39_hand_4,manuscript_6001,Hamilton,MS_Hamilton_39,MS. Hamilton 39,MS. Hamilton 38 – Part D (fols. 262–274),MS_Hamilton_38-partD,,"Cursive by three scribes: fols. 262ra-265ra, 265ra-270rb, 270v-273v",,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_40_hand_1,manuscript_6003,Hamilton,MS_Hamilton_40,MS. Hamilton 40,,MS_Hamilton_40,,Gothic cursive,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_40_hand_2,manuscript_6003,Hamilton,MS_Hamilton_40,MS. Hamilton 40,MS. Hamilton 40 - endleaf (fol. i r-v),MS_Hamilton_40_endleaf_1,fragment,Protogothic bookhand.,,,,,,,,0,,,,,,,,,protogothic,,,,,,,,,,,,
MS_Hamilton_40_hand_3,manuscript_6003,Hamilton,MS_Hamilton_40,MS. Hamilton 40,MS. Hamilton 40 - endleaf (fol. ii r-v and unfoliated fragment before fol. i),MS_Hamilton_40_endleaf_2,fragment,Gothic bookhand,,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Hamilton_40_hand_4,manuscript_6003,Hamilton,MS_Hamilton_40,MS. Hamilton 40,MS. Hamilton 40 - endleaf (lifted pastedown) (fol. [290] r-v),MS_Hamilton_40_endleaf_3,fragment,Informal bookhand with cursive features,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_41_hand_1,manuscript_6004,Hamilton,MS_Hamilton_41,MS. Hamilton 41,MS. Hamilton 41 – Part 1 (fols. 2–200),MS_Hamilton_41-part1,,Cursive by one hand.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_41_hand_2,manuscript_6004,Hamilton,MS_Hamilton_41,MS. Hamilton 41,MS. Hamilton 41 – Part 2 (fols. 201–265),MS_Hamilton_41-part2,,"Cursive apparently by one hand (except for fols. 201v, 263r-265v).",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_41_hand_3,manuscript_6004,Hamilton,MS_Hamilton_41,MS. Hamilton 41,,,,Gothic cursive script,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_41_hand_4,manuscript_6004,Hamilton,MS_Hamilton_41,MS. Hamilton 41,,MS_Hamilton_41-part3,fragment,Gothic cursive script,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_42_hand_1,manuscript_6005,Hamilton,MS_Hamilton_42,MS. Hamilton 42,MS. Hamilton 42 – Part A (fols. 1–243),MS_Hamilton_42-part1,,"Cursive/hybrida (many loopless forms) by one hand, presumably Conrad Ubelin.",1,,,,Conrad Ubelin,person_3396,,0,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Hamilton_42_hand_2,manuscript_6005,Hamilton,MS_Hamilton_42,MS. Hamilton 42,MS. Hamilton 42 – Part B (fols. 244–288),MS_Hamilton_42-part2,,"Cursive by two hands (fols. 244r-280r, 281r-286v); hand 2 with several loopless forms.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_43_hand_1,manuscript_6006,Hamilton,MS_Hamilton_43,MS. Hamilton 43,MS. Hamilton 43 – Part A (fols. 1–84),MS_Hamilton_43-part1,,"Cursive, one scribe.",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_43_hand_2,manuscript_6006,Hamilton,MS_Hamilton_43,MS. Hamilton 43,MS. Hamilton 43 – Part B (fols. 85–218),MS_Hamilton_43-partB,,"Cursive, two hands, one only contributing on fols. 150r-151r and 154v-155r; the main scribe probably the same scribe as part A.",1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_43_hand_3,manuscript_6006,Hamilton,MS_Hamilton_43,MS. Hamilton 43,MS. Hamilton 43 – Part C (fols. 219–66),MS_Hamilton_43-part2,,"Probably one main hand, cursive/hybrida (predominantly loopless forms) by 'Johannes' (fol. 266vb), although Watson distinguished two scribes, fols. 219ra-252ra and fols. 252rb-266vb",1,,,,Johannes,person_3397,,0,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Hamilton_43_hand_4,manuscript_6006,Hamilton,MS_Hamilton_43,MS. Hamilton 43,MS. Hamilton 43 – Part C (fols. 219–66),MS_Hamilton_43-part2,,Fols. 267–8 cursive by Jacobus de Clusa.,1,,,,Jacobus de Clusa,person_22933358,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_43_hand_5,manuscript_6006,Hamilton,MS_Hamilton_43,MS. Hamilton 43,MS. Hamilton 43 - fol. 22b,MS_Hamilton_43_fol_22b,fragment,Cursive,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_44_hand_1,manuscript_6007,Hamilton,MS_Hamilton_44,MS. Hamilton 44,MS. Hamilton 44 – Part 1 (fols. 1–200),MS_Hamilton_44-part1,,Cursive script by several hands.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_44_hand_2,manuscript_6007,Hamilton,MS_Hamilton_44,MS. Hamilton 44,MS. Hamilton 44 – Part 2 (fols. 201–283),MS_Hamilton_44-part2,,Cursive; one hand.,1,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_44_hand_3,manuscript_6007,Hamilton,MS_Hamilton_44,MS. Hamilton 44,,,fragment,Cursive antiquior formata,,,,,,,,0,,,,,,,,,cursivaAntiquior,formata,,,,,,,,,,,
MS_Hamilton_45_hand_1,manuscript_6008,Hamilton,MS_Hamilton_45,MS. Hamilton 45,,MS_Hamilton_45,,Gothic cursive,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_45_hand_2,manuscript_6008,Hamilton,MS_Hamilton_45,MS. Hamilton 45,MS. Hamilton 45 - endleaf (fol. 221),MS_Hamilton_45_fol_221,fragment,Anglicana,,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_46_hand_1,manuscript_6009,Hamilton,MS_Hamilton_46,MS. Hamilton 46,MS. Hamilton 46 – Part 1 (fols. 1–60),MS_Hamilton_46-part1,,Cursive.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_46_hand_2,manuscript_6009,Hamilton,MS_Hamilton_46,MS. Hamilton 46,MS. Hamilton 46 – Part 2 (fols. 61–222),MS_Hamilton_46-part2,,Cursive.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_46_hand_3,manuscript_6009,Hamilton,MS_Hamilton_46,MS. Hamilton 46,,,,Cursive.,,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_47_hand_1,manuscript_6010,Hamilton,MS_Hamilton_47,MS. Hamilton 47,,MS_Hamilton_47,,"Cursiva antiquior, fols. 1r-108r and 111r-112v by one hand.",,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_47_hand_2,manuscript_6010,Hamilton,MS_Hamilton_47,MS. Hamilton 47,,MS_Hamilton_47,,Additions by several hands in cursiva and hybrida.,,,,,,,,0,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Hamilton_47_hand_3,manuscript_6010,Hamilton,MS_Hamilton_47,MS. Hamilton 47,,,fragment,Cursiva antiquior; two scribes.,,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Hamilton_47_hand_4,manuscript_6010,Hamilton,MS_Hamilton_47,MS. Hamilton 47,,,fragment,Early textualis currens.,,,,,,,,0,,,,,,,,,textualisNorthern,currens,,,,,,,,,,,
MS_Hamilton_48_hand_1,manuscript_6011,Hamilton,MS_Hamilton_48,MS. Hamilton 48,,MS_Hamilton_48-partA,,Hybrida currens by Johannes Hagen (except for the earlier table on contents on fol. 1r).,,,,,Johannes Hagen,person_88951828,,0,,,,,,,,,hybrida,currens,,,,,,,,,,,
MS_Hamilton_48_hand_2,manuscript_6011,Hamilton,MS_Hamilton_48,MS. Hamilton 48,MS. Hamilton 48 – Part B (fols. 6–214),MS_Hamilton_48-partB,,"Cursive by two hands (fols. 6r-96v, 97r-214v).",2,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_48_hand_3,manuscript_6011,Hamilton,MS_Hamilton_48,MS. Hamilton 48,MS. Hamilton 48 – Part C (fols. 215–276),MS_Hamilton_48-partC,,"Cursive by one hand, written at the Carthusian abbey in Erfurt by Andreas Syfridi of Zerbst near Dessau (see colophon).",1,,,,Andreas Syfridi of Zerbst near Dessau,person_3368,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Hamilton_48_hand_4,manuscript_6011,Hamilton,MS_Hamilton_48,MS. Hamilton 48,MS. Hamilton 48 – Part C (fols. 215–276),MS_Hamilton_48-partC,,"'Flex' punctuation; the punctuation re-worked, and corrections to the text, in red.",1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Hamilton_49_hand_1,manuscript_6012,Hamilton,MS_Hamilton_49,MS. Hamilton 49,"MS. Hamilton 49, fols. 1–240",MS_Hamilton_49-part1,,"Gothic semihybrida; although written in several phases in styles, the whole is likely in hands of Johannes Hagen de Indagine.",,,,,,,,0,,,,,,,,,hybrida,,,,,,,,,,,,
